transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date,normalised_supplier,is_credit_note
TXN002449,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Operations,28070.66,INR,CTR0007,ON_CONTRACT,,2026-02-13,lumen creative,False
TXN002450,INVOICE_SYSTEM,SUP0027,Orion Office Supplies Ltd,Office Supplies,R&D,9876.3,INR,,OFF_CONTRACT,,2026-01-01,orion office supplies,False
TXN002452,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,87246.23,INR,CTR0005,ON_CONTRACT,REQ00268,2025-09-08,skyroute travel,False
TXN002454,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,It,30836.62,INR,CTR0006,ON_CONTRACT,REQ00073,2025-11-29,prime facility care,False
TXN002460,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Human Resources,40945.86,INR,CTR0005,ON_CONTRACT,REQ00886,2025-10-04,skyroute travel,False
TXN002462,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,It,62818.89,INR,CTR0006,ON_CONTRACT,REQ00249,2025-10-07,prime facility care,False
TXN002463,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,Marketing,59119.29,INR,,OFF_CONTRACT,,2025-09-20,voyager corporate travel,False
TXN002466,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,508042.56,INR,CTR0008,ON_CONTRACT,REQ00138,2025-09-09,transcore logistics,False
TXN002468,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,Human Resources,12367.57,INR,,OFF_CONTRACT,REQ00530,2026-02-22,urban upkeep,False
TXN002469,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,It,86576.45,INR,CTR0007,ON_CONTRACT,REQ00603,2025-12-21,lumen creative,False
TXN002471,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,It,23664.98,INR,CTR0006,ON_CONTRACT,,2025-08-18,prime facility care,False
TXN002490,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,10632.59,INR,CTR0003,ON_CONTRACT,,2025-10-15,orion office supplies,False
TXN002492,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,56499.58,INR,CTR0001,ON_CONTRACT,,2025-06-08,nexa technologies,False
TXN002493,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,75229.25,INR,CTR0008,ON_CONTRACT,REQ00239,2025-04-19,transcore logistics,False
TXN002496,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,143388.35,INR,CTR0004,ON_CONTRACT,,2026-02-25,sterling advisory,False
TXN002497,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,59914.16,INR,CTR0008,ON_CONTRACT,,2026-01-16,transcore logistics,False
TXN002498,INVOICE_SYSTEM,SUP0013,Adept Partners,Professional Services,It,221771.2,INR,,OFF_CONTRACT,,2026-01-11,adept partners,False
TXN002507,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,139554.68,INR,CTR0007,ON_CONTRACT,REQ00095,2025-05-08,lumen creative,False
TXN002508,INVOICE_SYSTEM,SUP0004,Arcadia IT Traders,It Hardware,Human Resources,93068.22,INR,,NO_CONTRACT,,2026-03-29,arcadia it traders,False
TXN002509,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Operations,103931.73,INR,CTR0002,ON_CONTRACT,,2025-04-01,cloudspan software,False
TXN002515,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Logistics,16411.63,INR,CTR0003,ON_CONTRACT,,2025-04-12,orion office supplies,False
TXN002516,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,234540.35,INR,CTR0004,ON_CONTRACT,REQ00719,2025-10-01,sterling advisory,False
TXN002521,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,87715.91,INR,CTR0002,ON_CONTRACT,REQ00624,2026-03-31,cloudspan software,False
TXN002523,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Human Resources,46436.54,INR,CTR0002,ON_CONTRACT,,2025-10-05,cloudspan software,False
TXN002524,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,37414.67,INR,CTR0005,ON_CONTRACT,,2025-10-08,skyroute travel,False
TXN002531,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Finance,86066.24,INR,CTR0002,ON_CONTRACT,REQ00068,2025-05-01,cloudspan software,False
TXN002533,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Facilities,8776.25,INR,CTR0003,ON_CONTRACT,REQ00438,2025-05-12,orion office supplies,False
TXN002534,INVOICE_SYSTEM,SUP0002,Zenith Computing,It Hardware,Logistics,27218.87,INR,,NO_CONTRACT,REQ00584,2025-06-09,zenith computing,False
TXN002543,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Finance,82211.48,INR,CTR0008,ON_CONTRACT,REQ00537,2025-08-02,transcore logistics,False
TXN002551,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Facilities,36603.28,INR,CTR0005,ON_CONTRACT,,2025-05-22,skyroute travel,False
TXN002554,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,Human Resources,66861.28,INR,,OFF_CONTRACT,,2025-05-13,greenedge services,False
TXN002557,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Finance,149741.09,INR,CTR0004,ON_CONTRACT,,2026-03-02,sterling advisory,False
TXN002558,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,32564.39,INR,CTR0005,ON_CONTRACT,REQ00290,2025-04-23,skyroute travel,False
TXN002565,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,34172.4,INR,CTR0006,ON_CONTRACT,REQ00371,2025-10-16,prime facility care,False
TXN002572,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Facilities,22840.55,INR,CTR0003,ON_CONTRACT,REQ00389,2025-09-08,orion office supplies,False
TXN002579,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,Logistics,37340.75,INR,,OFF_CONTRACT,REQ00898,2026-01-14,voyager corporate travel,False
TXN002582,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,It,144412.27,INR,CTR0007,ON_CONTRACT,,2025-06-12,lumen creative,False
TXN002590,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,189930.05,INR,CTR0004,ON_CONTRACT,REQ00596,2025-12-02,sterling advisory,False
TXN002595,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Finance,30001.98,INR,CTR0002,ON_CONTRACT,,2026-03-30,cloudspan software,False
TXN002599,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,R&D,44848.78,INR,CTR0002,ON_CONTRACT,REQ00202,2025-04-02,cloudspan software,False
TXN002600,INVOICE_SYSTEM,SUP0001,NEXA TECHNOLOGIES PVT LTD,It Hardware,Operations,45743.4,INR,CTR0001,ON_CONTRACT,,2025-11-12,nexa technologies,False
TXN002604,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Human Resources,34042.12,INR,CTR0005,ON_CONTRACT,REQ00397,2025-10-18,skyroute travel,False
TXN002613,INVOICE_SYSTEM,SUP0010,Kanban Stationers,Office Supplies,Finance,7676.95,INR,,OFF_CONTRACT,REQ00155,2025-05-22,kanban stationers,False
TXN002620,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,63868.71,INR,CTR0007,ON_CONTRACT,,2026-02-20,lumen creative,False
TXN002621,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,R&D,57335.95,INR,,OFF_CONTRACT,REQ00484,2025-08-17,greenedge services,False
TXN002624,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,Human Resources,64596.59,INR,,OFF_CONTRACT,REQ00835,2025-09-22,urban upkeep,False
TXN002627,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Facilities,4053.66,INR,CTR0003,ON_CONTRACT,REQ00395,2025-06-02,orion office supplies,False
TXN002629,INVOICE_SYSTEM,SUP0020,BrightArc Media,Marketing Services,Human Resources,89133.97,INR,,OFF_CONTRACT,REQ00830,2025-04-29,brightarc media,False
TXN002639,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,172369.77,INR,CTR0001,ON_CONTRACT,,2025-07-01,nexa technologies,False
TXN002648,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,53533.3,INR,CTR0008,ON_CONTRACT,REQ00192,2025-10-17,transcore logistics,False
TXN002649,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,47916.52,INR,CTR0008,ON_CONTRACT,,2025-07-12,transcore logistics,False
TXN002653,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,117660.78,INR,CTR0004,ON_CONTRACT,REQ00222,2026-03-20,sterling advisory,False
TXN002656,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,11579.6,INR,CTR0003,ON_CONTRACT,REQ00188,2026-02-11,orion office supplies,False
TXN002667,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,46173.14,INR,CTR0001,ON_CONTRACT,REQ00747,2026-03-05,nexa technologies,False
TXN002678,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,16821.63,INR,CTR0008,ON_CONTRACT,REQ00207,2025-10-15,transcore logistics,False
TXN002679,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,16690.73,INR,CTR0006,ON_CONTRACT,,2025-04-17,prime facility care,False
TXN002684,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,73073.17,INR,CTR0007,ON_CONTRACT,,2025-12-25,lumen creative,False
TXN002686,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,Human Resources,9584.87,INR,,OFF_CONTRACT,,2025-09-05,voyager corporate travel,False
TXN002698,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Operations,63660.94,INR,CTR0007,ON_CONTRACT,,2025-08-12,lumen creative,False
TXN002704,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,It,22372.67,INR,,OFF_CONTRACT,,2026-02-28,pulse marketing,False
TXN002705,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,56209.49,INR,CTR0006,ON_CONTRACT,REQ00597,2025-04-26,prime facility care,False
TXN002708,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,66165.34,INR,CTR0001,ON_CONTRACT,REQ00347,2025-07-02,nexa technologies,False
TXN002718,INVOICE_SYSTEM,SUP0023,FleetBridge Cargo,Logistics & Freight,Human Resources,92858.14,INR,,OFF_CONTRACT,,2026-01-05,fleetbridge cargo,False
TXN002719,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,82306.05,INR,CTR0008,ON_CONTRACT,,2026-03-20,transcore logistics,False
TXN002723,INVOICE_SYSTEM,SUP0024,Nexa Technologies,It Hardware,Finance,145958.3,INR,,NO_CONTRACT,REQ00777,2025-12-30,nexa technologies,False
TXN002724,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,45555.65,INR,CTR0005,ON_CONTRACT,,2025-12-05,skyroute travel,False
TXN002726,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Facilities,8967.06,INR,CTR0003,ON_CONTRACT,REQ00526,2025-04-22,orion office supplies,False
TXN002727,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,53795.92,INR,CTR0004,ON_CONTRACT,,2026-02-09,sterling advisory,False
TXN002728,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,60376.48,INR,CTR0001,ON_CONTRACT,REQ00051,2025-12-05,nexa technologies,False
TXN002729,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Operations,28221.5,INR,CTR0005,ON_CONTRACT,,2025-09-28,skyroute travel,True
TXN002737,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,69479.67,INR,CTR0006,ON_CONTRACT,REQ00699,2025-11-16,prime facility care,False
TXN002740,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,14536.3,INR,CTR0006,ON_CONTRACT,REQ00083,2025-10-22,prime facility care,False
TXN002745,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,It,59037.92,INR,CTR0005,ON_CONTRACT,REQ00078,2025-09-19,skyroute travel,False
TXN002747,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,161442.66,INR,CTR0004,ON_CONTRACT,REQ00588,2025-12-30,sterling advisory,False
TXN002761,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,47831.97,INR,CTR0001,ON_CONTRACT,REQ00756,2026-03-19,nexa technologies,False
TXN002767,INVOICE_SYSTEM,SUP0009,Paperline Traders,Office Supplies,R&D,14182.17,INR,,OFF_CONTRACT,,2025-07-14,paperline traders,False
TXN002768,INVOICE_SYSTEM,SUP0012,Cobalt Consulting,Professional Services,Facilities,90797.59,INR,,OFF_CONTRACT,REQ00651,2025-05-29,cobalt consulting,False
TXN002774,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,96248.05,INR,CTR0001,ON_CONTRACT,,2025-08-15,nexa technologies,False
TXN002788,INVOICE_SYSTEM,SUP0020,BrightArc Media,Marketing Services,Facilities,47569.6,INR,,OFF_CONTRACT,,2025-04-17,brightarc media,False
TXN002789,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,It,23882.89,INR,CTR0003,ON_CONTRACT,REQ00297,2026-01-09,orion office supplies,False
TXN002793,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,It,44172.39,INR,CTR0006,ON_CONTRACT,REQ00458,2025-10-07,prime facility care,False
TXN002795,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,81179.42,INR,CTR0007,ON_CONTRACT,,2025-04-09,lumen creative,False
TXN002800,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,6372.48,INR,CTR0003,ON_CONTRACT,REQ00682,2025-09-23,orion office supplies,False
TXN002801,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,130963.32,INR,CTR0007,ON_CONTRACT,REQ00040,2025-10-11,lumen creative,False
TXN002803,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,90327.23,INR,CTR0008,ON_CONTRACT,REQ00876,2025-07-02,transcore logistics,False
TXN002807,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Operations,19418.13,INR,CTR0003,ON_CONTRACT,REQ00321,2025-04-04,orion office supplies,False
TXN002811,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Operations,636838.25,INR,CTR0008,ON_CONTRACT,,2026-01-10,transcore logistics,False
TXN002813,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,62661.24,INR,CTR0005,ON_CONTRACT,,2025-09-08,skyroute travel,False
TXN002814,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Finance,32083.47,INR,CTR0002,ON_CONTRACT,REQ00630,2025-05-14,cloudspan software,False
TXN002818,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,8992.46,INR,CTR0005,ON_CONTRACT,REQ00595,2025-09-01,skyroute travel,False
TXN002822,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,30980.17,INR,CTR0008,ON_CONTRACT,REQ00179,2025-12-02,transcore logistics,False
TXN002828,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,15822.74,INR,CTR0005,ON_CONTRACT,,2026-01-20,skyroute travel,False
TXN002833,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,17717.22,INR,CTR0005,ON_CONTRACT,,2025-11-11,skyroute travel,False
TXN002834,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Logistics,8644.35,INR,CTR0003,ON_CONTRACT,REQ00728,2026-01-18,orion office supplies,False
TXN002835,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,33870.2,INR,CTR0006,ON_CONTRACT,,2025-04-27,prime facility care,False
TXN002838,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Human Resources,19715.69,INR,CTR0002,ON_CONTRACT,,2025-08-13,cloudspan software,False
TXN002839,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,Operations,55660.48,INR,,OFF_CONTRACT,REQ00779,2025-06-21,greenedge services,False
TXN002845,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,Logistics,44627.36,INR,,OFF_CONTRACT,,2025-04-07,urban upkeep,False
TXN002847,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,97692.65,INR,CTR0002,ON_CONTRACT,,2025-11-29,cloudspan software,False
TXN002848,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,28582.11,INR,CTR0005,ON_CONTRACT,REQ00741,2025-11-05,skyroute travel,False
TXN002853,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,21495.58,INR,CTR0006,ON_CONTRACT,REQ00649,2025-08-28,prime facility care,False
TXN002860,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Logistics,44531.05,INR,CTR0007,ON_CONTRACT,,2025-09-13,lumen creative,False
TXN002861,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,222021.77,INR,CTR0004,ON_CONTRACT,REQ00272,2025-04-22,sterling advisory,False
TXN002865,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,131688.98,INR,CTR0004,ON_CONTRACT,,2026-01-20,sterling advisory,False
TXN002867,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,Finance,50369.27,INR,,OFF_CONTRACT,,2025-09-27,voyager corporate travel,False
TXN002868,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Finance,94671.51,INR,CTR0002,ON_CONTRACT,REQ00465,2025-06-09,cloudspan software,False
TXN002870,INVOICE_SYSTEM,SUP0006,Vertex Licensing,It Software & Licences,Human Resources,52070.29,INR,,NO_CONTRACT,,2025-04-18,vertex licensing,False
TXN002879,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Facilities,56472.68,INR,CTR0005,ON_CONTRACT,REQ00495,2026-02-10,skyroute travel,False
TXN002886,INVOICE_SYSTEM,SUP0002,Zenith Computing,It Hardware,It,587457.76,INR,,NO_CONTRACT,,2025-07-31,zenith computing,False
TXN002889,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,210284.5,INR,CTR0004,ON_CONTRACT,REQ00473,2025-07-20,sterling advisory,False
TXN002890,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,It,81373.55,INR,CTR0008,ON_CONTRACT,,2025-06-27,transcore logistics,False
TXN002893,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,550301.41,INR,,OFF_CONTRACT,,2025-12-10,urban upkeep,False
TXN002900,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,12254.27,INR,CTR0006,ON_CONTRACT,REQ00668,2025-11-25,prime facility care,False
TXN002901,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,18485.08,INR,CTR0005,ON_CONTRACT,REQ00354,2026-03-21,skyroute travel,False
TXN002903,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Facilities,15001.22,INR,CTR0002,ON_CONTRACT,REQ00441,2026-01-02,cloudspan software,False
TXN002909,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,103881.73,INR,CTR0004,ON_CONTRACT,,2025-09-14,sterling advisory,False
TXN002925,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Human Resources,38417.16,INR,CTR0005,ON_CONTRACT,,2025-11-08,skyroute travel,False
TXN002927,INVOICE_SYSTEM,SUP0025,NEXA TECHNOLOGIES PVT. LTD.,It Hardware,Facilities,150037.5,INR,,NO_CONTRACT,,2025-06-17,nexa technologies,False
TXN002930,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Finance,11043.49,INR,CTR0003,ON_CONTRACT,,2025-07-08,orion office supplies,False
TXN002931,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Operations,102689.3,INR,CTR0007,ON_CONTRACT,REQ00466,2025-04-09,lumen creative,False
TXN002937,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,145997.92,INR,CTR0001,ON_CONTRACT,REQ00131,2026-01-16,nexa technologies,False
TXN002942,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Operations,61928.97,INR,CTR0008,ON_CONTRACT,,2025-09-06,transcore logistics,False
TXN002946,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,Finance,34352.23,INR,,OFF_CONTRACT,,2025-10-22,pulse marketing,False
TXN002947,INVOICE_SYSTEM,SUP0010,Kanban Stationers,Office Supplies,Logistics,13818.65,INR,,OFF_CONTRACT,,2025-10-27,kanban stationers,False
TXN002948,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,54237.92,INR,CTR0008,ON_CONTRACT,REQ00850,2025-05-12,transcore logistics,False
TXN002958,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Finance,21818.89,INR,CTR0003,ON_CONTRACT,REQ00673,2025-08-21,orion office supplies,False
TXN002960,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,R&D,74179.81,INR,CTR0005,ON_CONTRACT,REQ00246,2025-12-11,skyroute travel,False
TXN002965,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,139915.21,INR,CTR0007,ON_CONTRACT,,2026-02-10,lumen creative,False
TXN002967,INVOICE_SYSTEM,SUP0023,FleetBridge Cargo,Logistics & Freight,It,72345.71,INR,,OFF_CONTRACT,,2025-05-10,fleetbridge cargo,False
TXN002971,INVOICE_SYSTEM,SUP0006,Vertex Licensing,It Software & Licences,Marketing,54954.36,INR,,NO_CONTRACT,REQ00208,2026-03-13,vertex licensing,False
TXN002973,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,205103.19,INR,CTR0004,ON_CONTRACT,,2025-04-04,sterling advisory,False
TXN002977,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,137459.63,INR,CTR0007,ON_CONTRACT,REQ00484,2025-04-11,lumen creative,False
TXN002982,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,39672.21,INR,CTR0002,ON_CONTRACT,REQ00876,2025-08-28,cloudspan software,False
TXN002984,INVOICE_SYSTEM,SUP0006,Vertex Licensing,It Software & Licences,It,100798.45,INR,,NO_CONTRACT,REQ00378,2025-05-07,vertex licensing,False
TXN002986,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Finance,243077.41,INR,CTR0004,ON_CONTRACT,REQ00564,2025-05-17,sterling advisory,False
TXN002988,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,53898.03,INR,CTR0008,ON_CONTRACT,REQ00840,2026-01-25,transcore logistics,False
TXN002990,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Logistics,105577.25,INR,CTR0002,ON_CONTRACT,,2025-09-16,cloudspan software,False
TXN002992,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,It,73600.29,INR,CTR0005,ON_CONTRACT,,2026-02-01,skyroute travel,False
TXN002997,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,20896.4,INR,CTR0005,ON_CONTRACT,REQ00075,2025-09-02,skyroute travel,False
TXN003001,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Operations,181267.63,INR,CTR0004,ON_CONTRACT,,2025-07-16,sterling advisory,False
TXN003003,INVOICE_SYSTEM,SUP0024,Nexa Technologies,It Hardware,R&D,63822.52,INR,,NO_CONTRACT,,2025-07-29,nexa technologies,False
TXN003008,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,It,8996.86,INR,CTR0005,ON_CONTRACT,REQ00801,2025-12-26,skyroute travel,False
TXN003011,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,57555.27,INR,CTR0008,ON_CONTRACT,,2026-02-28,transcore logistics,False
TXN003013,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,33155.68,INR,CTR0005,ON_CONTRACT,REQ00275,2026-01-08,skyroute travel,False
TXN003015,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,121300.33,INR,CTR0001,ON_CONTRACT,REQ00185,2025-10-29,nexa technologies,False
TXN003016,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,76777.74,INR,CTR0001,ON_CONTRACT,REQ00408,2025-08-16,nexa technologies,False
TXN003018,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,45575.77,INR,CTR0008,ON_CONTRACT,REQ00199,2025-11-15,transcore logistics,False
TXN003023,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,64206.4,INR,CTR0005,ON_CONTRACT,REQ00619,2025-07-22,skyroute travel,False
TXN003028,INVOICE_SYSTEM,SUP0023,FleetBridge Cargo,Logistics & Freight,It,65263.95,INR,,OFF_CONTRACT,REQ00559,2025-04-06,fleetbridge cargo,False
TXN003029,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,85505.31,INR,CTR0002,ON_CONTRACT,,2025-06-24,cloudspan software,False
TXN003030,INVOICE_SYSTEM,SUP0010,Kanban Stationers,Office Supplies,Human Resources,16542.49,INR,,OFF_CONTRACT,,2025-07-31,kanban stationers,False
TXN003035,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,Operations,26671.17,INR,,OFF_CONTRACT,,2026-01-23,urban upkeep,False
TXN003037,INVOICE_SYSTEM,SUP0012,Cobalt Consulting,Professional Services,R&D,130723.97,INR,,OFF_CONTRACT,,2026-01-29,cobalt consulting,False
TXN003038,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,It,157251.62,INR,CTR0007,ON_CONTRACT,REQ00765,2026-01-01,lumen creative,False
TXN003039,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,54175.53,INR,CTR0004,ON_CONTRACT,,2025-05-17,sterling advisory,False
TXN003043,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,35862.49,INR,CTR0007,ON_CONTRACT,,2026-01-15,lumen creative,False
